"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Olivia","57216968694","1","Computer Science
"
"Grestio, I.","57216131128","1","Earth and Planetary Sciences
Environmental Science
"
"Panggabean, Gotman Parningotan","57211340510","1","Engineering
Computer Science
"
"Nugroho Soebandrija, Khristian Edi","56820125200","5","Environmental Science
Earth and Planetary Sciences
Social Sciences
Engineering
Materials Science
Energy
Mathematics
Computer Science
"
"Delfiani, Rahma Indah","57208862094","1","Computer Science
"
"Liegar, Dicky","57216880988","1","Engineering
Computer Science
"
"Luzar, Laura Christina","57193346851","2","Social Sciences
Engineering
Computer Science
Energy
Environmental Science
Mathematics
Psychology
"
"Mulianti, Nathania","57193547397","1","Decision Sciences
Business, Management and Accounting
"
"Ichsan, Mohammad","57212310518","4","Computer Science
Arts and Humanities
Business, Management and Accounting
Energy
Economics, Econometrics and Finance
Social Sciences
Engineering
","0000-0001-7221-5172"
"Leo Handoko, Bambang","57221381327","1","Computer Science
"
"Nugraha, G. A.","57201503724","1","Physics and Astronomy
"
"Denanto, Rio Kristian","57219573846","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Cunwinata, Alvin","57202575661","1","Engineering
"
"Endahyani, T.","57216857701","1","Earth and Planetary Sciences
Environmental Science
"
"Rahman, Kamal","57215966639","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Yusuf, Adie Erar","57195941813","1","Computer Science
Social Sciences
Physics and Astronomy
Medicine
"
"Atmadja, Wiedjaja","55990821200","15","Environmental Science
Computer Science
Earth and Planetary Sciences
Physics and Astronomy
Chemical Engineering
Engineering
Mathematics
Agricultural and Biological Sciences
"
"Latief, Novita","57190739059","1","Engineering
Computer Science
"
"Suaidy, Muhammad F.","57213590520","1","Engineering
Computer Science
"
"Imam, Karen","56299667500","1","Business, Management and Accounting
Decision Sciences
"
"Stevens, Garry","57217089389","1","Computer Science
"
"Pradono, Satrio","36816276900","3","Computer Science
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Social Sciences
Engineering
Medicine
Decision Sciences
"
"Mili, Aditya","57200165686","1","Computer Science
"
"Cindani, Ning Alya","57218762984","1","Pharmacology, Toxicology and Pharmaceutics
"
"Lamug Martinez, Jude Joseph","56564545000","3","Computer Science
Social Sciences
Mathematics
Energy
Environmental Science
Engineering
"
"Sitohang, Sunarsan","57195510167","1","Engineering
"
"Krishti, Nathasya Shesilia","57205029760","2","Computer Science
Business, Management and Accounting
Earth and Planetary Sciences
Environmental Science
Engineering
Decision Sciences
"
"Bening, Dinda Ainy","57216966014","1","Pharmacology, Toxicology and Pharmaceutics
"
"Noviardi, Annisa Chika","56712822200","1","Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Setyawati, Ira","57210160239","1","Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Sari, Synthia Atas","55927234500","9","Computer Science
Social Sciences
Business, Management and Accounting
Mathematics
Arts and Humanities
Economics, Econometrics and Finance
Environmental Science
Engineering
Energy
","0000-0003-4578-6281"
"Effendi, Andy","56411874000","4","Computer Science
Medicine
Decision Sciences
Social Sciences
","0000-0002-3777-7361"
"Sundjaj, Winnie","57216300053","1","Social Sciences
Arts and Humanities
"
"Pratiwi, Septy Debby","55910183700","1","Engineering
"
"Christianti, Noviana","57201113412","1","Computer Science
Business, Management and Accounting
"
"Halim, Satrio","56405280400","1","Computer Science
"
"Pangemanan, Firman","57213144983","3","Engineering
Computer Science
Decision Sciences
Business, Management and Accounting
"
"Ahdiani, Hanifah","57218796320","1","Engineering
Computer Science
"
"Wdiyanto, Felita","56820163500","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Yosafat, Joshua","56426336500","1","Computer Science
"
"Limantara, Hendryantono","57207307047","1","Engineering
Agricultural and Biological Sciences
Computer Science
"
"Meindrawan, Bayu","57191285288","7","Materials Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Chemistry
Medicine
"
"HerlinaKarjo, Clara","57188562289","4","Computer Science
Arts and Humanities
Social Sciences
Physics and Astronomy
"
"Andriyan","57210231982","1","Physics and Astronomy
"
"Yazkianti, Yulina","56820113200","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Suteja, Indrajani","57208342525","1","Mathematics
Computer Science
"
"Wijaya, Chandra Kurniawan","55002793500","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Russel, Wilson","57219573831","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Prasandy, Teguh","57205028428","4","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Engineering
Medicine
"
"Yojana, Albert Cahya","57216133791","1","Environmental Science
Earth and Planetary Sciences
"
"Al Faruq, B.","57217868225","1","Physics and Astronomy
"
"Dewi, Felicia Ratna Chandra","56347374200","1","Mathematics
Computer Science
"
"Yohan","57217309976","1","Engineering
"
"Nugraha, Akbar Dwiyoga","57194601223","2","Computer Science
Social Sciences
Energy
Business, Management and Accounting
Environmental Science
Mathematics
Engineering
"
"Ibrahim, Shelma","57205028450","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Jatipuri, Sarah","57210440505","1","Engineering
Business, Management and Accounting
"
"Shanlunt","57205024095","2","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Wiseli, David","57200166959","1","Computer Science
"
"Scherly, H.","57195105967","1","Computer Science
Decision Sciences
"
"Sofyan, S.","57193897522","1","Engineering
Materials Science
"
"Kasih, Tota Pirdo","19640130900","21","Earth and Planetary Sciences
Environmental Science
Physics and Astronomy
Materials Science
Engineering
Chemistry
Chemical Engineering
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Business, Management and Accounting
Energy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
"
"Oktarina, Rienna","57189634281","4","Earth and Planetary Sciences
Environmental Science
Engineering
"
"Maulana, Dimaz","57211315587","3","Business, Management and Accounting
Social Sciences
Computer Science
Physics and Astronomy
Engineering
Decision Sciences
"
"Sunardi","57220094902","2","Computer Science
Decision Sciences
Business, Management and Accounting
Engineering
"
"Phangbertha, Lukius Natanael","57211237934","1","Computer Science
"
"Joseph","57203764856","1","Computer Science
"
"Christian, Felix","56940411600","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Yonatan, Michael Sunardy","57203835733","1","Computer Science
"
"Willis, Roy","57218140109","1","Engineering
Physics and Astronomy
Business, Management and Accounting
"
"Herman, Roberttus Tang","56819745700","4","Computer Science
Social Sciences
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Decision Sciences
Medicine
"
"Vivensius","57216489699","1","Mathematics
Computer Science
"
"Levannoza, Reval","57219572558","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Budiman, Priscilia","57189033602","2","Engineering
Computer Science
"
"Alfarrel, Johan Felix","57219572565","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Noviyanti","57204352143","1","Business, Management and Accounting
"
"Zulkifli, Ricki","55990146500","1","Engineering
"
"Inasius, Fany","57201698302","2","Social Sciences
Business, Management and Accounting
Arts and Humanities
"
"Gunawan, Eric","57203095166","5","Computer Science
Decision Sciences
Social Sciences
Business, Management and Accounting
Engineering
Medicine
"
"Nurtjahjo, Rianto","57194589870","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Firmansyah, Almira","57219976614","1","Engineering
Materials Science
"
"Murad, Dina Fitria","57193666780","36","Computer Science
Decision Sciences
Engineering
Social Sciences
Business, Management and Accounting
Physics and Astronomy
Mathematics
Medicine
","0000-0001-8724-9105"
"Surianto, Indra","57214790412","1","Business, Management and Accounting
Earth and Planetary Sciences
Chemical Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Engineering
Decision Sciences
"
"Pangestu, Harijanto","57190940932","2","Computer Science
Social Sciences
Decision Sciences
Business, Management and Accounting
Medicine
"
"Gunawan, Jeanifer","57208781811","1","Mathematics
Computer Science
"
"Mulyono, Khaterini","55835944800","1","Computer Science
"
"Linda, W.","57213645301","1","Mathematics
Computer Science
"
"Fennia Lesmana, Tri","57193865080","1","Physics and Astronomy
"
"Suwandi, Ellen","56178397300","1","Mathematics
Computer Science
"
"Alvian, Bayu","57164853300","1","Computer Science
"
"Masruroh","57188658477","3","Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Business, Management and Accounting
Environmental Science
Engineering
Mathematics
Energy
Computer Science
"
"Kurniawan, Aditya","55834356800","12","Computer Science
Engineering
Decision Sciences
Business, Management and Accounting
Social Sciences
"
"Farizd, Rachmad","57215609346","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Hadita, Siti","57201986639","1","Computer Science
Social Sciences
Engineering
Decision Sciences
"
"Kembaren, Julbintor","57194546711","3","Computer Science
Engineering
Decision Sciences
Social Sciences
"
"Jaya, Scelen Utari Ramona","57215217268","1","Engineering
Computer Science
"
"Tee, Kevin","57211336472","3","Engineering
Business, Management and Accounting
"
"Tedja, Michael","57194237978","5","Earth and Planetary Sciences
Environmental Science
Chemical Engineering
"
"Braza, Annisa Safira","57212391939","1","Engineering
Computer Science
"
"Ryan, Michael","56978623600","1","Computer Science
"
"Widyokusumo, Lintang","57193350918","2","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Ariefianto, Mochammad Doddy","56595199400","11","Business, Management and Accounting
Economics, Econometrics and Finance
Decision Sciences
Computer Science
","0000-0002-5282-9406"
"Septian, Irwandhi","57200161295","2","Computer Science
"
"Guyandi, Oerianto","57202907627","1","Computer Science
"
"Wahyu Avandana, I. Made Ngurah","57218921263","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Wiguna, Daniel Bermo Satria","57208330589","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Salma, Nisrina","57205093469","2","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Engineering
"
"Siswaya, Tri","57207776163","1","Environmental Science
Earth and Planetary Sciences
"
"Tandera, Tommy","57200166117","1","Computer Science
"
"Fadhly, Muhamad","57219422817","1","Engineering
Computer Science
"
"Rokanta, Siswono Akuan","57203097761","2","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Medicine
"
"Muslikhin, M.","57210885126","2","Engineering
Business, Management and Accounting
Social Sciences
"
"Dharma, Dimitrij Fajar Satria","57212195026","1","Computer Science
Physics and Astronomy
Engineering
Decision Sciences
"
"Marcellinus, Yonathan","56521684200","2","Computer Science
Decision Sciences
"
"Raynata, Nicole Carolina Emmanuella","57218824012","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Retnowardhani, Astari","55577317400","22","Computer Science
Engineering
Decision Sciences
Business, Management and Accounting
Medicine
Social Sciences
Mathematics
Materials Science
Multidisciplinary
","0000-0002-2357-6999"
"Tricahyo, Vion Age","57218795054","1","Engineering
Computer Science
"
"Utami, Velizya Thasya","57201655185","1","Computer Science
"
"Laurence, Angeline","57215525576","2","Computer Science
"
"Rohimah, Zahrotur","57213165822","1","Engineering
Computer Science
"
"Hermanto, Sherly","57208865995","1","Computer Science
"
"Adjie, Angel Natalia","57219124397","1","Business, Management and Accounting
"
"Endriarto, Wendy","57211277119","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Monica","57202282501","1","Business, Management and Accounting
"
"Fifilia, Xiao","57188846953","2","Social Sciences
Computer Science
"
"Agtriadi, Herman Bedi","57203165554","1","Computer Science
"
"Liawatimena, Suryadiputra","48761523700","20","Computer Science
Earth and Planetary Sciences
Environmental Science
Mathematics
Social Sciences
Engineering
Decision Sciences
","0000-0002-2855-8108"
"Budiarti, T.","57218442214","1","Physics and Astronomy
"
"Lukmanto, Bryan","57219568407","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Mirayani, Rubi","56958550800","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Mitchell, A.","57211271820","1","Engineering
Materials Science
"
"Pratomo, R. Mochammad Hadi","57218488437","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Umboh, Pingkan","56820263700","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Komsary, Kasih Cakaputra","57193738042","4","Business, Management and Accounting
Earth and Planetary Sciences
Environmental Science
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Mihardjo, Leonardus Wahyu Wasono","57203386590","51","Energy
Business, Management and Accounting
Engineering
Environmental Science
Social Sciences
Mathematics
Decision Sciences
Arts and Humanities
Economics, Econometrics and Finance
Computer Science
Earth and Planetary Sciences
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
","0000-0002-3820-4960"
"Khair, Fauzi","57200366589","7","Earth and Planetary Sciences
Environmental Science
Engineering
Materials Science
","0000-0001-5255-0600"
"Marsintauli, Frihardina","57214221041","1","Business, Management and Accounting
Pharmacology, Toxicology and Pharmaceutics
"
"Akbar, Ivan Rachmantsyah","57202078814","1","Computer Science
"
"Makkasau, Rachmat","57218827981","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Pemisindo, Febrillian","57216755796","1","Engineering
Computer Science
"
"Maria, Sarah","57219570731","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Alexandra, Michelle","57216347587","1","Computer Science
"
"Fawwaz Kanz, Abiyyu","57210234186","1","Physics and Astronomy
"
"Kang, Hasung","57215970756","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Dewi, Kartika","57220407332","1","Pharmacology, Toxicology and Pharmaceutics
"
"Bimorogo, Sembada Denrineksa","57217536759","1","Engineering
Computer Science
"
"Wijaya, Reynard Eka","57211265147","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Hadipoespito, Michael W.","56820270000","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Lussak, Assed","57211372172","5","Business, Management and Accounting
Social Sciences
Engineering
Arts and Humanities
","0000-0003-3356-0664"
"Prasetyo, Eko","57208129493","1","Physics and Astronomy
"
"Barlian, Edo","57209675534","1","Computer Science
"
"Barlian, Erland","57209675533","3","Earth and Planetary Sciences
Environmental Science
Computer Science
"
"Hutomo","55792035000","1","Computer Science
"
"Mulyani, undefined","57210743902","9","Engineering
Computer Science
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Mathematics
Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
","0000-0001-9730-1499"
"Thariqa, Putri","57192205862","1","Engineering
Computer Science
"
"Yogya, Resa","56179558500","1","Physics and Astronomy
"
"Veronica, Thalia","57219568412","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Argogalih","56082113100","3","Computer Science
Social Sciences
Decision Sciences
Mathematics
Medicine
"
"Fandi, Rio","57219564050","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Wardana, Ata Aditya Lo D.","57200366579","16","Agricultural and Biological Sciences
Earth and Planetary Sciences
Environmental Science
Engineering
Materials Science
Medicine
Physics and Astronomy
Nursing
"
"Afdhal, Sayed","57201131217","1","Computer Science
Engineering
Mathematics
Energy
"
"Ariandy, Ferdinand","57188924056","1","Computer Science
"
"Dharma, Ferry Chandravi","57209769104","1","Earth and Planetary Sciences
Environmental Science
"
"Liana, May","36816134800","1","Computer Science
Engineering
"
"Suhartono","57203764843","1","Computer Science
"
"Hermawan, Addo","57209837350","1","Computer Science
"
"Putra, Angga Rhyanda","57208779552","1","Mathematics
Computer Science
"
"Asastani, Helga Laksita","57207737442","1","Computer Science
"
"Qomariyah, Nunung Nurul","57195411225","13","Computer Science
Engineering
Decision Sciences
Mathematics
Physics and Astronomy
Social Sciences
Economics, Econometrics and Finance
Environmental Science
Business, Management and Accounting
Materials Science
Energy
","0000-0002-9094-3541"
"Gulam","57219450010","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Zein, F. A.","57211265163","1","Engineering
Materials Science
"
"Ridaryanto","57214988125","2","Engineering
Computer Science
"
"Abdul Jabbar, Ma’shum","57219306925","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Surantha, Nico","37119419800","57","Computer Science
Engineering
Decision Sciences
Mathematics
Business, Management and Accounting
Physics and Astronomy
Social Sciences
Earth and Planetary Sciences
Environmental Science
Medicine
Agricultural and Biological Sciences
","0000-0002-7500-3199"
"Aslamiah, Ayu Hidayah","57200560080","4","Computer Science
Engineering
Energy
Earth and Planetary Sciences
Environmental Science
Mathematics
"
"Latupapua, Johanes M.B.","57215120613","3","Computer Science
Social Sciences
Physics and Astronomy
Engineering
Decision Sciences
"
"Chrisnaputra, Ryan","56940867700","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Alworth, Jonathan","57204184196","1","Engineering
Materials Science
"
"Iswanto, Irene Anindaputri","57219951383","3","Computer Science
Engineering
"
"Celine","57207767241","1","Environmental Science
Earth and Planetary Sciences
"
"Febrian, Ilman","57205024015","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Waspodo, Priyo","57216129647","4","Medicine
Earth and Planetary Sciences
Environmental Science
Chemical Engineering
Nursing
Engineering
Agricultural and Biological Sciences
Chemistry
"
"Hidayat","57219422861","1","Engineering
Computer Science
"
"Simanjuntak, Echo W M","56820266800","3","Computer Science
Energy
Engineering
Social Sciences
Environmental Science
Mathematics
"
"Suwondo, Riza","57201186388","7","Engineering
Earth and Planetary Sciences
Materials Science
Environmental Science
Physics and Astronomy
Chemistry
Social Sciences
","0000-0002-4917-2968"
"Purnama, Yudy","56979324900","4","Engineering
Computer Science
"
"Saputra, Florensius Deri","57219568476","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Jhon, Alex","57202135944","3","Computer Science
Physics and Astronomy
"
"Wibisono, Kikied Ario","56365564100","1","Physics and Astronomy
Engineering
Chemistry
"
"Muchransyah, Azalia P.","56516911600","3","Medicine
Pharmacology, Toxicology and Pharmaceutics
Psychology
Social Sciences
","0000-0002-3737-4837"
"Prasetyo, Achmad Yudho","57204528561","1","Computer Science
Decision Sciences
"
"Malingkas, Daniella Elizabeth Yuliana","57219568470","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Ismanto, Mohammad Andi","57207729800","2","Computer Science
Engineering
Mathematics
Physics and Astronomy
"
"Lius, Winny Frederica","57217254370","1","Business, Management and Accounting
Economics, Econometrics and Finance
Engineering
Decision Sciences
Computer Science
"
"Andreas","57211239704","1","Computer Science
"
"Octaviana, Bernadette Nathania","57203435208","1","Engineering
Computer Science
"
"Pea, Amanda Giovani","57216568133","1","Social Sciences
"
"Chin, Raymond Surya","57207733050","1","Computer Science
"
"Daeng Bani, Fajar Ciputra","57203840268","1","Computer Science
"
"Pudjihastuti, Herena","57203840265","4","Computer Science
"
"Santika, Diaz Djaja","6504585464","12","Engineering
Computer Science
Mathematics
Physics and Astronomy
Materials Science
"
"Ananditha, Rizma Winna","57213814298","2","Physics and Astronomy
Engineering
Materials Science
"
"Fernando","57204492895","3","Engineering
Business, Management and Accounting
"
"Seo, Jae-young","57218792837","2","Computer Science
Engineering
"
"Hartawan, Firman","57194060255","1","Mathematics
Computer Science
"
"Candra, Sevenpri","55933427100","32","Computer Science
Engineering
Social Sciences
Business, Management and Accounting
Decision Sciences
Energy
Mathematics
Arts and Humanities
Environmental Science
Economics, Econometrics and Finance
Medicine
Physics and Astronomy
","0000-0002-3604-4748"
"Harvianto","57208385639","2","Engineering
Computer Science
"
"Rohmantri, Robby","57216970922","1","Computer Science
"
"Sukmaningsih, Dyah Wahyu","57207942068","5","Computer Science
Decision Sciences
Social Sciences
Business, Management and Accounting
Medicine
","0000-0001-8621-8526"
"Wishnoebroto","57193681502","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Tjoe, Tjia Fie","57195037244","2","Business, Management and Accounting
Engineering
"
"Atipa, Jason Lee","57202786833","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Warsono, W.","57216226800","1","Social Sciences
Arts and Humanities
"
"Karin, Salila Hayuwirda","57202782478","1","Computer Science
Social Sciences
Decision Sciences
"
"Ronadi, Matthew","57218515734","1","Business, Management and Accounting
"
"Faruq, Barra Al","57217582638","1","Engineering
Computer Science
"
"Prima, Agus","57203845966","1","Computer Science
"
"Budiyanto","57190936035","1","Physics and Astronomy
"
"Ar, H. Suwito","57210972942","1","Physics and Astronomy
"
"Husain, Fandi Anugerah","57216568129","1","Engineering
"
"Sufon","55994252400","2","Computer Science
Mathematics
"
"Sela, Shiyrah Theosebes","57202134541","4","Computer Science
Physics and Astronomy
"
"Rivai, Muhammad Akbar","57215204735","4","Computer Science
Decision Sciences
Engineering
Business, Management and Accounting
"
"Sipahutar, Jordan Hakiki","57212391199","2","Computer Science
Mathematics
Engineering
Decision Sciences
"
"Patriana, Rina C.","57192068013","2","Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Environmental Science
Engineering
Mathematics
Energy
Business, Management and Accounting
Computer Science
"
"Purnomo, Agung","57199228691","21","Computer Science
Decision Sciences
Business, Management and Accounting
Environmental Science
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
","0000-0002-8146-9753"
"Sihombing, Pangondian Prederikus","57216298469","3","Computer Science
Engineering
Business, Management and Accounting
Mathematics
Decision Sciences
"
"Gunawan, Herman","57192896429","2","Computer Science
"
"Ismail, F. S.","57216125352","1","Environmental Science
Earth and Planetary Sciences
"
"Djoemadic, Faizal R.","57212763624","1","Social Sciences
Arts and Humanities
"
"Sutopo, Toto","57214441603","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Rini, Sri Hastuti Eko","57201504140","1","Physics and Astronomy
"
"Rusgowanto, Fransisca Hanita","57214998484","1","Social Sciences
Arts and Humanities
"
"Wiratma, Margana","57219222779","1","Social Sciences
"
"Thejowahyono, Nathasia Florentina","57218798043","2","Engineering
"
"Jovian","57215313176","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Yulianto, Michael","57203838778","1","Decision Sciences
"
"Syarnubi, Ahmad","57207766889","1","Earth and Planetary Sciences
Environmental Science
"
"Wihandi","57203094762","1","Computer Science
Medicine
Decision Sciences
Social Sciences
"
"Deviana, Lestari","57210882915","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Isa, S. M.","57216658927","80","Computer Science
Engineering
Social Sciences
Decision Sciences
Business, Management and Accounting
Mathematics
Physics and Astronomy
Materials Science
Medicine
Health Professions
Energy
","0000-0003-4102-7368"
"Sukmadhani, Arief Agus","57219566653","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Farley, Albertus","57211238373","1","Computer Science
"
"Octavia, Rheiny","57219574268","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Setiawan, Vania","57218822242","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Khwarizma, Azqa Fikri","57200215672","1","Computer Science
Decision Sciences
"
"Wicaksono, Aloysius Ari","57218765235","1","Engineering
"
"Maryanto, Aji","57195058279","1","Decision Sciences
Computer Science
"
"Kurniawan, Adi","57193238935","1","Physics and Astronomy
Computer Science
"
"Alfiansyah","57219567957","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Sudibyo, Hari","57219566627","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Pasaribu, Siti Royani","57217539069","1","Engineering
Computer Science
"
"Salim, Mulyadi","57190568729","1","Engineering
Medicine
Health Professions
"
"Ratnapuri, Chyintia Ika","57203394934","2","Business, Management and Accounting
Engineering
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
Decision Sciences
"
"Yanti","57188977919","2","Computer Science
Engineering
Social Sciences
Decision Sciences
","0000-0002-8680-0417"
"Sumarwan","57210295989","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Devina Widjaja, Nathalia","57219981923","1","Engineering
Materials Science
"
"Pranata, Wenly","57218940417","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Albert","57202582878","3","Engineering
Physics and Astronomy
Materials Science
"
"Setiawan, Arden Sagiterry","56979072200","2","Computer Science
"
"Murmanto, Imanuel Revelino","57203094782","3","Computer Science
Decision Sciences
Social Sciences
Engineering
Business, Management and Accounting
Medicine
"
"Lakonawa, Petrus","56958465700","4","Social Sciences
Computer Science
Energy
Environmental Science
Engineering
Mathematics
Physics and Astronomy
Medicine
"
"Candramata, Muhammad Alif","57194547288","2","Computer Science
Decision Sciences
Social Sciences
Medicine
"
"Hartono, Hendry","56236903300","12","Computer Science
Business, Management and Accounting
Social Sciences
Decision Sciences
Arts and Humanities
Economics, Econometrics and Finance
Engineering
Environmental Science
Mathematics
Medicine
Energy
","0000-0001-6489-4929"
"Kusmaya, R. A.","57207765574","1","Environmental Science
Earth and Planetary Sciences
"
"Yuliyono, Andary Dadang","57211274022","3","Engineering
Physics and Astronomy
Business, Management and Accounting
Materials Science
Computer Science
"
"Sanyoto, Hubert Michael","57221100770","1","Engineering
Computer Science
"
"Natalia, Jessica","57214682607","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Barus, Okky Putra","57219896012","1","Engineering
Computer Science
"
"Setyandito, Oki","56595147400","23","Environmental Science
Earth and Planetary Sciences
Engineering
Physics and Astronomy
Materials Science
Computer Science
Multidisciplinary
Chemistry
","0000-0002-0147-8757"
"Susilo, Putri Mustika","57216506731","1","Physics and Astronomy
"
"Setiani, Dina Ikramina","57213157382","2","Computer Science
Engineering
Business, Management and Accounting
Mathematics
Decision Sciences
"
"Carolina, Astrid Ika","57211267734","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Brianto, Gratianus Martin","57217088994","1","Computer Science
"
"Tanusetiawan, Ryanarta","57200169253","1","Computer Science
"
"Maulina, Rizky P.","56623128700","1","Engineering
"
"Rizqon, Moh Fahrur","57211793949","2","Engineering
Computer Science
Business, Management and Accounting
Decision Sciences
"
"Dewi, undefined","57208328188","3","Arts and Humanities
Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Environmental Science
Engineering
Computer Science
","0000-0003-4985-0420"
"Prameswara, Randy Yoga","57203141528","1","Computer Science
"
"Yuliana, Dewi","56086205500","4","Pharmacology, Toxicology and Pharmaceutics
Computer Science
Business, Management and Accounting
Social Sciences
Engineering
Medicine
Decision Sciences
"
"Nugroho, Bayu Septian","57219565359","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Kusuma, Polim","56203574100","1","Computer Science
"
"Susanto, Clarissa Sarah","57217203621","2","Materials Science
Physics and Astronomy
Chemistry
"
"Andhika, Charlie Erwin","57215305593","1","Engineering
Computer Science
Mathematics
Energy
"
"Lie, Yulia","56819944000","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Dessi, Ananda","57213141814","1","Engineering
Computer Science
"
"Adora, Chelsea","57214837563","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Surja, Stephanie","57205335961","2","Computer Science
Business, Management and Accounting
Decision Sciences
Social Sciences
Engineering
Medicine
"
"Prayoga, Ian","57220206497","1","Computer Science
Mathematics
Engineering
Decision Sciences
"
"Nugra, Jordi","57204428385","1","Computer Science
"
"Ashari, Firmansyah","57218775485","1","Engineering
Computer Science
"
